split_seed,model,macro_mae,offset_mae,shape_mae,shape_r2,macro_mae_ligand,pooled_mae,pooled_r2,offset_share_of_sse,median_ligand_mae,worst_quartile_ligand_mae,rank_spearman,sign_accuracy,frac_within_0_5_log,frac_within_1_log,prediction_dispersion_ratio,n_rows,n_ligands,n_ecfp_clusters,n_superclusters,n_eff_pooled_rows,n_macro_units,nn_lt_0_4__macro_mae,nn_lt_0_4__offset_mae,nn_lt_0_4__shape_mae,nn_lt_0_4__n_rows,nn_lt_0_6__macro_mae,nn_lt_0_6__offset_mae,nn_lt_0_6__shape_mae,nn_lt_0_6__n_rows
130363,ABL_add_massaction,1.0971944239421068,0.9375420606603618,0.5409843802127876,0.07337154838275983,1.0888748018054668,1.2275917313116023,0.10967651431080583,0.48629435770454627,0.9558216865602656,2.1027683112550655,0.3767573137897446,0.584539985701261,0.2934451219512195,0.4975228658536585,0.5597261752452779,5248,152,131,79,6.256051615740402,131,0.8029449552962186,0.7517684554019206,0.3654687287897376,433,1.1974714803709339,1.098885693498333,0.522884409790302,1372
155921,ABL_add_massaction,1.0852611213250098,0.9482032158062553,0.5152212708417896,0.07356562808608369,1.0774229418181125,1.2597698652048586,0.07102336327581227,0.5077719004388216,0.9550749617993948,2.1090234742262517,0.42861678287680877,0.5924550599845707,0.28315548780487804,0.47808689024390244,0.5633620287227139,5248,152,131,79,6.256051615740402,131,0.9382473331531315,0.8735850736903424,0.4260242599676838,397,1.2751826166437426,1.1559900802999559,0.5614163169579823,1829
104729,ABL_add_none,1.085840363642831,0.9194068028015026,0.5573948753408435,-0.008754410364159915,1.0925198722712754,1.3356218159578246,-0.04640647753527771,0.5241812389658052,0.9542453157595705,2.268784104265934,0.3466508194750047,0.5510829253586984,0.2806783536585366,0.4607469512195122,0.5153341773182228,5248,152,131,79,6.256051615740402,131,0.8703125926592311,0.7581333699830994,0.42030098071350563,396,1.2043652057450822,1.0936264122126682,0.5560603216734334,1282
130363,ABL_add_none,1.0939558429439082,0.9135635910386701,0.5541680818633682,0.054476047420055185,1.0857355536894875,1.2332856951219004,0.11064807520406705,0.47524640748148494,0.9521655411415713,2.1221426675361577,0.3849091142650648,0.5549747783224418,0.29058689024390244,0.4839939024390244,0.5433578083753098,5248,152,131,79,6.256051615740402,131,0.8066237209787829,0.7190599433748204,0.3967514994800646,433,1.1728785893785008,1.0656206230060772,0.5191789773551015,1372
155921,ABL_add_none,1.0757908162492884,0.8991982035909419,0.538141089273526,0.03286968454181516,1.0687422241617903,1.2692809737374973,0.05000788422605784,0.4975168180956833,0.9447231916767995,2.1182145546184805,0.40809474816169694,0.5736918904377445,0.2966844512195122,0.47484756097560976,0.5455211676927676,5248,152,131,79,6.256051615740402,131,0.9259303565399415,0.8452516262016909,0.4522288300781962,397,1.222601185496976,1.0739198155407859,0.5654339130486129,1829
104729,ABL_add_recovered,1.0423991288992953,0.9137358859014453,0.49237958656349584,0.19617013490103286,1.0623298362439455,1.2072889821329573,0.18721038236602572,0.5118621038800705,0.9449612842036618,2.082990526761407,0.5045827761116584,0.6318079949420566,0.26467225609756095,0.47522865853658536,0.4879784967288227,5248,152,131,79,6.256051615740402,131,1.0199963711374198,0.8936997980528868,0.36187572787831285,396,1.1364167201715543,1.0087038904931311,0.5199336057068477,1282
130363,ABL_add_recovered,0.9849326020759313,0.8069669869599828,0.5151706318671504,0.20139578646358292,1.0066660833872334,1.1057435664804256,0.30580767885274973,0.432183084016448,0.9067207018079642,1.9226736142154779,0.46906103252059617,0.6358516280778663,0.2883003048780488,0.5230564024390244,0.5009294832892319,5248,152,131,79,6.256051615740402,131,0.8141251100944498,0.6917469772955276,0.3645210174614469,433,1.0449960756004122,0.8718195117474891,0.5093061689924376,1372
155921,ABL_add_recovered,0.9785103735615078,0.8118542923283867,0.49882303480986584,0.22529964674356973,0.9919145887914569,1.1054884253335084,0.30737147945806964,0.4479353767889953,0.8595893190472708,1.943288259475117,0.49220164624532287,0.6536695735186517,0.2917301829268293,0.5161966463414634,0.5004023509903631,5248,152,131,79,6.256051615740402,131,0.9081548452626304,0.7935035839479224,0.418432097706446,397,1.1293863953872119,0.9565032796171454,0.5284753366469714,1829
104729,ABL_full,1.0423991288992953,0.9137358859014452,0.49237958656349584,0.19617013490103286,1.0623298362439455,1.2072889821329573,0.18721038236602583,0.5118621038800705,0.9449612842036617,2.082990526761407,0.5045827761116584,0.6318079949420566,0.26467225609756095,0.47522865853658536,0.4879784967288227,5248,152,131,79,6.256051615740402,131,1.01999637113742,0.8936997980528868,0.36187572787831274,396,1.1364167201715543,1.0087038904931311,0.5199336057068475,1282
130363,ABL_full,0.984932602075931,0.8069669869599828,0.5151706318671504,0.20139578646358292,1.0066660833872334,1.1057435664804256,0.30580767885274984,0.432183084016448,0.9067207018079642,1.9226736142154779,0.46906103252059617,0.6358516280778663,0.2883003048780488,0.5230564024390244,0.5009294832892319,5248,152,131,79,6.256051615740402,131,0.8141251100944498,0.6917469772955276,0.3645210174614469,433,1.0449960756004122,0.8718195117474891,0.5093061689924375,1372
155921,ABL_full,0.9785103735615078,0.8118542923283867,0.49882303480986584,0.22529964674356973,0.9919145887914569,1.1054884253335084,0.30737147945806964,0.4479353767889952,0.8595893190472708,1.9432882594751166,0.49220164624532287,0.6536695735186517,0.2917301829268293,0.5161966463414634,0.5004023509903631,5248,152,131,79,6.256051615740402,131,0.9081548452626304,0.7935035839479225,0.4184320977064461,397,1.1293863953872119,0.9565032796171457,0.5284753366469714,1829
104729,ABL_minus_conditions,1.0579171517930173,0.9316238786591986,0.4974320176919133,0.20296844411953296,1.084536284069241,1.2370326115936474,0.15052700788307571,0.5368917952667065,0.9275768383629035,2.1322059745995015,0.4900616461121806,0.6398403063237901,0.2621951219512195,0.46322408536585363,0.46309246185939124,5248,152,131,79,6.256051615740402,131,1.03728247217123,0.9180812953075062,0.35285574425375466,396,1.1539001371192097,1.0277086187996871,0.5236134828097081,1282
130363,ABL_minus_conditions,0.9974453418536504,0.8232511643726461,0.517127232347807,0.20130235491449644,1.019149458655982,1.0967215186074175,0.3231430837516033,0.4175722382891016,0.9153864116131122,1.9346180530139556,0.41097019987331623,0.6373914117544845,0.2837271341463415,0.5228658536585366,0.5073872056195583,5248,152,131,79,6.256051615740402,131,0.927844350167603,0.7914275350443999,0.3843376995841757,433,1.0557503964728085,0.8896059993806766,0.5105145804013261,1372
155921,ABL_minus_conditions,0.9927421592740636,0.8180281747839391,0.5039780287289708,0.21377008484679716,1.00751538577565,1.0966613467038546,0.31672521324071923,0.43204921570728577,0.8935603593165856,1.9929397384527525,0.4721712015503574,0.6484090821067925,0.2964939024390244,0.5201981707317073,0.5075462169364886,5248,152,131,79,6.256051615740402,131,0.9272135034431649,0.8080797302252647,0.4230943473913326,397,1.1382535181277003,0.9590784571210949,0.5293093911556263,1829
104729,ABL_minus_donors,1.0335436866429604,0.9067004180644165,0.49247562543180384,0.19389315289402942,1.0574028024481252,1.2127898281554674,0.1781514608836835,0.5158751702473795,0.9422880127584952,2.0893603821397515,0.5114280169507192,0.6320283378815047,0.2682926829268293,0.47484756097560976,0.47922728011898486,5248,152,131,79,6.256051615740402,131,0.9742390373934207,0.8480705580161709,0.35955302716110044,396,1.1243091854444895,0.9968653089219199,0.5185790601302636,1282
130363,ABL_minus_donors,0.9840099425788623,0.8071630415797489,0.5135517976082894,0.20103337440168423,1.004912779169481,1.097414115080703,0.31885560452785044,0.4210434315535086,0.8794267863106324,1.9221349452616148,0.4596508277043915,0.6324454716647354,0.2848704268292683,0.5289634146341463,0.5127030951531576,5248,152,131,79,6.256051615740402,131,0.790811045601844,0.6667339393046252,0.3692827146333878,433,1.041523916642754,0.8741236675060083,0.5080477347291289,1372
155921,ABL_minus_donors,0.9699016941213285,0.8001613541443534,0.5013735133690634,0.21538613319300381,0.9856002362544966,1.1056550618771679,0.3025651704374218,0.44472402676103023,0.8441050857691998,1.9468145840432067,0.4790793221163917,0.6498295351653723,0.2921112804878049,0.5173399390243902,0.5005389624837246,5248,152,131,79,6.256051615740402,131,0.8575133673554807,0.743784784603773,0.41964435204917866,397,1.1195427633315154,0.9407123179397949,0.5321824097473971,1829
104729,ABL_minus_ecfp,1.0546703476699526,0.9240985892215642,0.4958479893090645,0.1901775776493867,1.0716696054055888,1.2098872747808878,0.1789572576686519,0.5131663763647979,0.92917986943464,2.1528029058834717,0.4757344611117791,0.6349472276043122,0.2648628048780488,0.4847560975609756,0.4706261097613931,5248,152,131,79,6.256051615740402,131,1.1121077217879822,1.0399679728404516,0.36152844553231644,396,1.1818839418667053,1.0614258260947544,0.5188763296500952,1282
130363,ABL_minus_ecfp,1.0042267898566934,0.8132552242447509,0.5077513930116799,0.19648152411840614,1.0020500474406242,1.0884436707542626,0.32620785126098406,0.41139159969006855,0.8318926628114184,1.9535066632510658,0.4409346636610207,0.6244414227978006,0.2938262195121951,0.5346798780487805,0.5118143590029716,5248,152,131,79,6.256051615740402,131,0.8800911455072118,0.8177719806715367,0.35238713293876117,433,1.1041841358777518,0.9362982851679307,0.4946197346342465,1372
155921,ABL_minus_ecfp,0.9960564876990086,0.8210395147044864,0.49717330922377106,0.22213023065123483,0.9939682259675031,1.0950597203033836,0.30338344965580877,0.4488502178810045,0.8446527556376331,2.001078715763494,0.4871480284641463,0.6463244599504464,0.29897103658536583,0.5402057926829268,0.4965322501446728,5248,152,131,79,6.256051615740402,131,1.0409963495094754,0.9761506903328869,0.42288299355524356,397,1.1971569975989282,1.0520240841075035,0.5257146892686642,1829
104729,ABL_minus_indicators,1.099995671625881,0.982906122564458,0.4998171924018003,0.15747558312938115,1.1256591080952127,1.2889207572462087,0.0762703581875559,0.5498117553343466,0.995478289849447,2.1827875211379153,0.48236233827803765,0.6263711245026582,0.24714176829268292,0.45083841463414637,0.5101015109603179,5248,152,131,79,6.256051615740402,131,1.1275004923315592,1.0316448853510496,0.3604955051556423,396,1.2143237600323702,1.093536812440681,0.5273568657450739,1282
130363,ABL_minus_indicators,1.0057467199820107,0.8376550792426357,0.5141064936146575,0.18542996143763535,1.01947429636585,1.111395933999897,0.31177720287542265,0.41580758731014017,0.8771620500334811,1.9050218696553056,0.45617139883296237,0.6268861303278765,0.2772484756097561,0.5169588414634146,0.5116971059269764,5248,152,131,79,6.256051615740402,131,0.9933590001314693,0.8740706126564197,0.39858970758384554,433,1.0750094038279154,0.9229477748987904,0.510877516291322,1372
155921,ABL_minus_indicators,1.0006181180809626,0.8380763284985028,0.4959958851458067,0.2237120774950644,1.0077658216289027,1.0911208063238054,0.3295751201307815,0.42848288404196394,0.9257827789565145,1.9506981187980934,0.5085789977676318,0.6525432599659384,0.2930640243902439,0.5228658536585366,0.5160778947128208,5248,152,131,79,6.256051615740402,131,1.0253236887320496,0.9312745987673905,0.4223834018946812,397,1.160752147582201,0.9982396465488669,0.5258154398480965,1829
104729,ABL_minus_lig2d,0.9911008453467566,0.8479805880532049,0.4909753078255616,0.20305453605095447,1.007031826420114,1.1720615223833095,0.23451618010563746,0.4861349006081416,0.9631072422224494,1.96617352755612,0.49854866513032836,0.6334833340137273,0.2818216463414634,0.4839939024390244,0.48995871812672276,5248,152,131,79,6.256051615740402,131,0.8736260697668344,0.7385964884709962,0.3610728862368754,396,1.067809019040684,0.9388624255249304,0.5168603047736634,1282
130363,ABL_minus_lig2d,0.9741324548288885,0.8062372260608297,0.5149306814999483,0.20331530130719255,0.9952061553152234,1.127234081232367,0.27676616434528045,0.4562938131569768,0.8940065472131129,1.9165859153543279,0.46906685895360145,0.6322591484190263,0.28353658536585363,0.5160060975609756,0.4934479357618144,5248,152,131,79,6.256051615740402,131,0.8009087548325118,0.6912768801565472,0.3637476373806888,433,1.0196057412983455,0.8493029702177018,0.5092414900138772,1372
155921,ABL_minus_lig2d,0.9436430232036337,0.7885231796120739,0.4895706210538357,0.2254291598164383,0.964189892356303,1.1163723094888707,0.29967770679832595,0.4540916632000498,0.8894883973672867,1.8675517159742228,0.47393739101700205,0.6520361048392752,0.2865853658536585,0.5055259146341463,0.4867576774747924,5248,152,131,79,6.256051615740402,131,0.8587897313719264,0.7223804085313777,0.4096889331221908,397,1.0737527389455277,0.8877372026935916,0.5247300010943685,1829
104729,ABL_minus_ligand_all,1.0638865339599486,0.8824582587209979,0.545233169560733,0.07688136911741816,1.0676884735052852,1.392755481547253,-0.10976858713671311,0.5894352839914162,0.8752518655969361,2.186660672288426,0.32282530086460587,0.5849895690385197,0.25152439024390244,0.4447408536585366,0.5690848966092538,5248,152,131,79,6.256051615740402,131,0.8611881157789323,0.7929160965618895,0.3926140199094286,396,1.2178261509850556,1.0704167121614057,0.5709655527306421,1282
130363,ABL_minus_ligand_all,1.0457549287893675,0.874056013228357,0.537499185775153,0.12041455923107036,1.0446248434897023,1.228314074327276,0.11597087602334244,0.5089021939713478,0.902772586277437,2.0467615716967553,0.33736722250077095,0.5977647491073755,0.2863948170731707,0.49028201219512196,0.5938554437977296,5248,152,131,79,6.256051615740402,131,0.7649771924685667,0.7268580391595717,0.35956222140473115,433,1.1263517721964533,1.0221596057181366,0.5104195219720568,1372
155921,ABL_minus_ligand_all,1.0703966555269595,0.9134691114293189,0.516836340109501,0.14592531808631104,1.0654294188911229,1.3102520490572374,0.016642454027038345,0.571312393784248,0.8964928268047659,2.1110520503695165,0.4047270497219526,0.625748825797186,0.2650533536585366,0.45979420731707316,0.5751624032245626,5248,152,131,79,6.256051615740402,131,0.8897405480425182,0.8275503047115071,0.3833598895266195,397,1.2371195401210269,1.0865310971146318,0.567375548483621,1829
104729,ABL_minus_ligphys,1.0359953700727011,0.9108482318814884,0.4925061420200079,0.18036943505098346,1.059358553012402,1.218285897330338,0.17352106166193226,0.5105110532066955,0.948582020294171,2.0890697292209115,0.4826868393720151,0.6230115489009546,0.26657774390243905,0.4714176829268293,0.4850802299002707,5248,152,131,79,6.256051615740402,131,0.9924612040182237,0.8662022034300204,0.356470865433012,396,1.125216143419971,1.004079561757677,0.518203945988216,1282
130363,ABL_minus_ligphys,0.9694448742657357,0.7968558874912999,0.5108483335238988,0.1948387275114455,0.9916397829284801,1.111042879666235,0.2972668264320387,0.43447871339312527,0.9025070144662088,1.899710779595604,0.46319288696555105,0.6293857927478387,0.2862042682926829,0.5203887195121951,0.5082757740028119,5248,152,131,79,6.256051615740402,131,0.788537717237443,0.6718190704529732,0.3597825511893808,433,1.0194997014238416,0.8566225714015187,0.5039576483289991,1372
155921,ABL_minus_ligphys,0.9786265517358181,0.8190167076525815,0.4978141188599528,0.21752963751854815,0.9955340962598029,1.1099101710872628,0.3002402139305812,0.44808086565996785,0.8698816650818286,1.9659315234512982,0.46960129381226884,0.6470231721218554,0.2940167682926829,0.5167682926829268,0.5110578771137416,5248,152,131,79,6.256051615740402,131,0.886663871930627,0.7689882192353187,0.41680980595221717,397,1.121161712506092,0.946337972428405,0.5305877158589042,1829
104729,ABL_minus_massaction,1.067453790155164,0.9385610617295534,0.5029156160583885,0.18214256281909458,1.0947466490001727,1.2545687435767785,0.12779662933757807,0.5371754566633339,0.9733762951471086,2.1361604612537035,0.5019256709664434,0.6301703392234508,0.24847560975609756,0.4605564024390244,0.4594724779743649,5248,152,131,79,6.256051615740402,131,1.0700859616205514,0.9429571286247369,0.3600910933937569,396,1.1593674202561073,1.0215567303962398,0.5265109095143696,1282
130363,ABL_minus_massaction,0.9999299355670042,0.8127266592235014,0.5271917538820773,0.1750431577972128,1.0224619589602382,1.1161044450102982,0.30196209417781095,0.41667746201667105,0.9183481847886728,1.9274669539601508,0.418053451914792,0.6233386613407528,0.2814405487804878,0.5108612804878049,0.47603789081316994,5248,152,131,79,6.256051615740402,131,0.8992809191145928,0.7617359493225708,0.3830499524625879,433,1.0487892520742779,0.8828141789196666,0.5153718495168912,1372
155921,ABL_minus_massaction,0.9956697304088996,0.8126598898416635,0.5105706081553482,0.19035819648027508,1.0087773780611358,1.0997861332761707,0.3196310404563314,0.4126391891199728,0.9125490072546749,1.9747362272915339,0.4804761883429177,0.6377352723512004,0.2892530487804878,0.5150533536585366,0.49642407107967496,5248,152,131,79,6.256051615740402,131,0.928344432134901,0.814924618096728,0.415650135983098,397,1.1328245876187883,0.9547346736961636,0.5292449883981867,1829
104729,ABL_minus_metal,1.0619419041898428,0.9201371221909296,0.5172436718449497,0.14534623099742872,1.0862779787475052,1.227607862850905,0.16131923150783245,0.4970207575756481,0.9799576179492744,2.1099599068905097,0.42334909213478217,0.5996143736869707,0.2606707317073171,0.47503810975609756,0.487640092529012,5248,152,131,79,6.256051615740402,131,0.9961290545558725,0.8496701560979147,0.3951648183670055,396,1.1492317593977606,1.0033669916411456,0.5440798402752731,1282
130363,ABL_minus_metal,1.0194395331345567,0.842875720983728,0.5415517892593725,0.14924469155282793,1.0432321960462811,1.127869552742033,0.28219363544531495,0.4150026516047237,0.9590643635520225,1.9762231378576829,0.3678521045840602,0.6044420299184888,0.2707698170731707,0.5171493902439024,0.4942962710361748,5248,152,131,79,6.256051615740402,131,0.8536294591869744,0.7079154753195691,0.39607350729451835,433,1.080912661787265,0.8945989692458748,0.5327361835915245,1372
155921,ABL_minus_metal,1.0010286616559834,0.8279480895035517,0.52948481953291,0.17064460190565178,1.0208591375958846,1.1172025870504039,0.2928442550309224,0.4211285422366553,0.919986305533492,1.9827341054573522,0.4333224511110295,0.6165169276762247,0.28753810975609756,0.5177210365853658,0.5138988059425984,5248,152,131,79,6.256051615740402,131,0.9019646283365625,0.7806705782451049,0.4444731695549479,397,1.138400802398161,0.9518145601637313,0.5517721271671304,1829
104729,ABL_minus_recovered,1.0515517760446045,0.9338750503821369,0.4997013636244999,0.16987919172525823,1.0774049147722784,1.224961186423909,0.15833678700136766,0.5131900017743857,0.9671158310965812,2.130075697909673,0.4913227998671157,0.6233815784928542,0.2616234756097561,0.4712271341463415,0.4812776592100698,5248,152,131,79,6.256051615740402,131,0.9619676566985461,0.8343792505136965,0.3676155246865182,396,1.1444980182662154,1.037860845674798,0.522439672687632,1282
130363,ABL_minus_recovered,1.0159655893780928,0.849052345862663,0.516910213149903,0.15482718384106642,1.0351461646357352,1.1006035870762085,0.3031081279321203,0.40140007859599414,0.9498794618360553,1.9967064765521656,0.4456162003570061,0.6246790372740699,0.28791920731707316,0.5272484756097561,0.5236853938420866,5248,152,131,79,6.256051615740402,131,0.8274543263189799,0.7142902381301466,0.35485778356851627,433,1.0961427055975514,0.9329782655568252,0.5091308915185495,1372
155921,ABL_minus_recovered,0.9734406238900589,0.8080360446961109,0.5035076084488697,0.18449610260066573,0.9887819541222235,1.1021795917468975,0.3002826800415581,0.4247455968253397,0.873846398821026,1.9474603403131432,0.46671849334926724,0.6421410843803548,0.2930640243902439,0.5211509146341463,0.5167967102857071,5248,152,131,79,6.256051615740402,131,0.8682108877775346,0.7523389460988377,0.4148719416061666,397,1.1240825644434889,0.9503704308542327,0.5309308528400388,1829
