model,split_seed,extractant,n_rows,mae,offset_abs,bias,shape_mae,y_sd,rank_spearman,nn_train_tanimoto,nn_base_tanimoto,n_metals,n_conditions,n_series,ecfp_cluster,tanimoto_cluster,y_mean,prediction_mean,n_batches,n_publications,frac_name_mismatch,frac_aqueous_complexant,donor__n_total,DENTATE,coreCN,mechanism,mean_mae_over_seeds,is_worst
GEN7_everything_EXPLORATORY,104729,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,14,2.7714521520588815,2.7714521520588815,2.7714521520588815,0.377644091320027,0.3466509986299608,-0.24835164835164836,0.65625,0.65625,14,1,1,db04e144e1ea83eb,tan069,-2.612219409492279,0.15923274256660291,1,1,0.0,0.0,3.0,3.0,8.5,SINGLE_BATCH,2.7224115656949843,True
GEN7_everything_EXPLORATORY,130363,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,14,2.8748548048925384,2.8748548048925384,2.8748548048925384,0.43854359806072646,0.3466509986299608,-0.4681318681318682,0.65625,0.65625,14,1,1,db04e144e1ea83eb,tan069,-2.612219409492279,0.2626353954002596,1,1,0.0,0.0,3.0,3.0,8.5,SINGLE_BATCH,2.7224115656949843,True
GEN7_everything_EXPLORATORY,155921,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,14,2.723631904908559,2.723631904908559,2.723631904908559,0.3735749912299409,0.3466509986299608,-0.3186813186813187,0.65625,0.65625,14,1,1,db04e144e1ea83eb,tan069,-2.612219409492279,0.11141249541628008,1,1,0.0,0.0,3.0,3.0,8.5,SINGLE_BATCH,2.7224115656949843,True
GEN7_everything_EXPLORATORY,196613,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,14,2.5810890734601175,2.5810890734601175,2.5810890734601175,0.37318013447727477,0.3466509986299608,-0.24835164835164836,0.65625,0.65625,14,1,1,db04e144e1ea83eb,tan069,-2.612219409492279,-0.03113033603216107,1,1,0.0,0.0,3.0,3.0,8.5,SINGLE_BATCH,2.7224115656949843,True
GEN7_everything_EXPLORATORY,262147,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,14,2.6610298931548257,2.6610298931548257,2.6610298931548257,0.39593020354188047,0.3466509986299608,-0.410989010989011,0.65625,0.65625,14,1,1,db04e144e1ea83eb,tan069,-2.612219409492279,0.04881048366254736,1,1,0.0,0.0,3.0,3.0,8.5,SINGLE_BATCH,2.7224115656949843,True
GEN7_everything_EXPLORATORY,104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,13,2.796494804919559,2.796494804919559,2.796494804919559,0.3915944015303246,0.3461964277793848,-0.15934065934065936,0.65625,0.65625,13,1,1,db04e144e1ea83eb,tan069,-2.4883045687968255,0.3081902361227336,1,1,0.0,0.0,3.0,3.0,8.538461538461538,SINGLE_BATCH,2.707137118692974,True
GEN7_everything_EXPLORATORY,130363,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,13,2.9107246235711437,2.9107246235711437,2.9107246235711437,0.43108030705886724,0.3461964277793848,-0.35714285714285715,0.65625,0.65625,13,1,1,db04e144e1ea83eb,tan069,-2.4883045687968255,0.4224200547743187,1,1,0.0,0.0,3.0,3.0,8.538461538461538,SINGLE_BATCH,2.707137118692974,True
GEN7_everything_EXPLORATORY,155921,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,13,2.7279230488505566,2.7279230488505566,2.7279230488505566,0.3766071401232829,0.3461964277793848,-0.13186813186813187,0.65625,0.65625,13,1,1,db04e144e1ea83eb,tan069,-2.4883045687968255,0.23961848005373157,1,1,0.0,0.0,3.0,3.0,8.538461538461538,SINGLE_BATCH,2.707137118692974,True
GEN7_everything_EXPLORATORY,196613,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,13,2.476537835923753,2.476537835923753,2.476537835923753,0.3526839677283149,0.3461964277793848,0.021978021978021976,0.65625,0.65625,13,1,1,db04e144e1ea83eb,tan069,-2.4883045687968255,-0.011766732873072429,1,1,0.0,0.0,3.0,3.0,8.538461538461538,SINGLE_BATCH,2.707137118692974,True
GEN7_everything_EXPLORATORY,262147,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,13,2.6240052801998575,2.6240052801998575,2.6240052801998575,0.3937027985829283,0.3461964277793848,-0.0879120879120879,0.65625,0.65625,13,1,1,db04e144e1ea83eb,tan069,-2.4883045687968255,0.13570071140303225,1,1,0.0,0.0,3.0,3.0,8.538461538461538,SINGLE_BATCH,2.707137118692974,True
GEN7_everything_EXPLORATORY,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,37,2.4344545618909073,2.4344545618909073,-2.4344545618909073,0.8016005012047287,1.3982571666247858,0.8430552268962015,0.44642857142857145,0.44642857142857145,1,37,4,690782a8b84aa453,tan055,1.6628636383466882,-0.7715909235442191,4,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,2.6289350375895086,True
GEN7_everything_EXPLORATORY,130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,37,2.481666089198269,2.481666089198269,-2.481666089198269,0.812032544113853,1.3982571666247858,0.8704658435467707,0.4528301886792453,0.4528301886792453,1,37,4,690782a8b84aa453,tan055,1.6628636383466882,-0.8188024508515805,4,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,2.6289350375895086,True
GEN7_everything_EXPLORATORY,155921,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,37,2.530436413540792,2.530436413540792,-2.530436413540792,0.9131869555470924,1.3982571666247858,0.9224268385887193,0.4528301886792453,0.4528301886792453,1,37,4,690782a8b84aa453,tan055,1.6628636383466882,-0.867572775194104,4,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,2.6289350375895086,True
GEN7_everything_EXPLORATORY,196613,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,37,2.9836315389769967,2.9836315389769967,-2.9836315389769967,0.8298041070304774,1.3982571666247858,0.9119392983050232,0.4528301886792453,0.4528301886792453,1,37,4,690782a8b84aa453,tan055,1.6628636383466882,-1.3207679006303081,4,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,2.6289350375895086,True
GEN7_everything_EXPLORATORY,262147,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,37,2.714486584340578,2.714486584340578,-2.714486584340578,0.7408065073924784,1.3982571666247858,0.9195666003295293,0.44642857142857145,0.44642857142857145,1,37,4,690782a8b84aa453,tan055,1.6628636383466882,-1.05162294599389,4,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,2.6289350375895086,True
GEN7_everything_EXPLORATORY,104729,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,45,2.743364626447997,2.743364626447997,-2.743364626447997,0.49738624421865407,0.7108554671686007,0.931611551110696,0.6764705882352942,0.6764705882352942,9,10,1,f45ce5f8357cf48b,tan067,1.8603300234913627,-0.8830346029566344,9,1,0.0,0.0,3.0,3.0,8.777777777777779,LEVEL_ONLY,2.578377914678122,True
GEN7_everything_EXPLORATORY,130363,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,45,2.6952149117473634,2.6952149117473634,-2.6952149117473634,0.5721632556572511,0.7108554671686007,0.648240880578369,0.65625,0.65625,9,10,1,f45ce5f8357cf48b,tan067,1.8603300234913627,-0.834884888256001,9,1,0.0,0.0,3.0,3.0,8.777777777777779,LEVEL_ONLY,2.578377914678122,True
GEN7_everything_EXPLORATORY,155921,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,45,2.8655443479306504,2.8655443479306504,-2.8655443479306504,0.5609587473319212,0.7108554671686007,0.5849914400503444,0.6764705882352942,0.6764705882352942,9,10,1,f45ce5f8357cf48b,tan067,1.8603300234913627,-1.0052143244392875,9,1,0.0,0.0,3.0,3.0,8.777777777777779,LEVEL_ONLY,2.578377914678122,True
GEN7_everything_EXPLORATORY,196613,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,45,1.917144969696788,1.917144969696788,-1.917144969696788,0.4579458198130663,0.7108554671686007,0.8113058444396825,0.6764705882352942,0.6764705882352942,9,10,1,f45ce5f8357cf48b,tan067,1.8603300234913627,-0.056814946205425106,9,1,0.0,0.0,3.0,3.0,8.777777777777779,LEVEL_ONLY,2.578377914678122,True
GEN7_everything_EXPLORATORY,262147,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,45,2.67062071756781,2.67062071756781,-2.67062071756781,0.5019587466002442,0.7108554671686007,0.8254051988907213,0.6764705882352942,0.6764705882352942,9,10,1,f45ce5f8357cf48b,tan067,1.8603300234913627,-0.8102906940764475,9,1,0.0,0.0,3.0,3.0,8.777777777777779,LEVEL_ONLY,2.578377914678122,True
GEN7_everything_EXPLORATORY,104729,CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,3,3.040457470022625,3.040457470022625,3.040457470022625,0.28930926690804354,0.375450368972221,1.0,0.4,0.3584905660377358,1,3,1,d2144940ea63797e,tan041,-3.598626672448025,-0.5581692024254,1,1,0.0,0.0,4.0,4.0,9.0,SPARSE,2.4709548961236707,True
GEN7_everything_EXPLORATORY,130363,CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,3,1.89853762435458,1.89853762435458,1.89853762435458,0.27509750651582304,0.375450368972221,1.0,0.4,0.3584905660377358,1,3,1,d2144940ea63797e,tan041,-3.598626672448025,-1.700089048093445,1,1,0.0,0.0,4.0,4.0,9.0,SPARSE,2.4709548961236707,True
GEN7_everything_EXPLORATORY,155921,CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,3,2.4255505036354714,2.4255505036354714,2.4255505036354714,0.2853992759775476,0.375450368972221,1.0,0.4,0.3584905660377358,1,3,1,d2144940ea63797e,tan041,-3.598626672448025,-1.1730761688125535,1,1,0.0,0.0,4.0,4.0,9.0,SPARSE,2.4709548961236707,True
GEN7_everything_EXPLORATORY,196613,CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,3,2.934236755125582,2.934236755125582,2.934236755125582,0.3056948952052337,0.375450368972221,1.0,0.4,0.3584905660377358,1,3,1,d2144940ea63797e,tan041,-3.598626672448025,-0.664389917322443,1,1,0.0,0.0,4.0,4.0,9.0,SPARSE,2.4709548961236707,True
GEN7_everything_EXPLORATORY,262147,CCCCCCCCCCCCNC(=O)c1cc(=O)cc(C(=O)NCCCCCCCCCCCC)o1,3,2.055992127480094,2.055992127480094,2.055992127480094,0.23249498155155565,0.375450368972221,1.0,0.4,0.3584905660377358,1,3,1,d2144940ea63797e,tan041,-3.598626672448025,-1.5426345449679315,1,1,0.0,0.0,4.0,4.0,9.0,SPARSE,2.4709548961236707,True
GEN7_everything_EXPLORATORY,104729,O=P(c1ccccc1)(c1ccccc1)c1ccc2ccc3ccc(P(=O)(c4ccccc4)c4ccccc4)nc3c2n1,3,2.6948846410307845,2.6948846410307845,-2.6948846410307845,0.2635097777014084,0.3754503690349617,0.5,0.47058823529411764,0.23404255319148937,1,3,1,d9a6d49abdc313d0,tan014,2.2006866636666667,-0.4941979773641181,1,1,0.0,0.0,4.0,4.0,9.0,SPARSE,2.436812258954769,True
GEN7_everything_EXPLORATORY,130363,O=P(c1ccccc1)(c1ccccc1)c1ccc2ccc3ccc(P(=O)(c4ccccc4)c4ccccc4)nc3c2n1,3,2.2489882273199804,2.2489882273199804,-2.2489882273199804,0.3055471899071769,0.3754503690349617,0.5,0.47058823529411764,0.23404255319148937,1,3,1,d9a6d49abdc313d0,tan014,2.2006866636666667,-0.04830156365331356,1,1,0.0,0.0,4.0,4.0,9.0,SPARSE,2.436812258954769,True
GEN7_everything_EXPLORATORY,155921,O=P(c1ccccc1)(c1ccccc1)c1ccc2ccc3ccc(P(=O)(c4ccccc4)c4ccccc4)nc3c2n1,3,2.280839536250595,2.280839536250595,-2.280839536250595,0.3286065136883885,0.3754503690349617,-0.5,0.47058823529411764,0.2558139534883721,1,3,1,d9a6d49abdc313d0,tan014,2.2006866636666667,-0.08015287258392817,1,1,0.0,0.0,4.0,4.0,9.0,SPARSE,2.436812258954769,True
GEN7_everything_EXPLORATORY,196613,O=P(c1ccccc1)(c1ccccc1)c1ccc2ccc3ccc(P(=O)(c4ccccc4)c4ccccc4)nc3c2n1,3,2.407815770700725,2.407815770700725,-2.407815770700725,0.32177938370911935,0.3754503690349617,0.5,0.47058823529411764,0.2558139534883721,1,3,1,d9a6d49abdc313d0,tan014,2.2006866636666667,-0.20712910703405818,1,1,0.0,0.0,4.0,4.0,9.0,SPARSE,2.436812258954769,True
GEN7_everything_EXPLORATORY,262147,O=P(c1ccccc1)(c1ccccc1)c1ccc2ccc3ccc(P(=O)(c4ccccc4)c4ccccc4)nc3c2n1,3,2.5515331194717588,2.5515331194717588,-2.5515331194717588,0.3386103517792374,0.3754503690349617,-0.5,0.28888888888888886,0.2558139534883721,1,3,1,d9a6d49abdc313d0,tan014,2.2006866636666667,-0.3508464558050921,1,1,0.0,0.0,4.0,4.0,9.0,SPARSE,2.436812258954769,True
GEN7_everything_EXPLORATORY,104729,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,6,2.751463168218726,2.751463168218726,2.751463168218726,1.0399817996302578,1.230794280562399,0.8285714285714287,0.6666666666666666,0.3548387096774194,1,6,1,bbab480f57db029c,tan030,-2.5258362206535225,0.22562694756520293,6,1,0.0,0.0,7.0,7.0,9.0,LEVEL_ONLY,2.352871453245913,True
GEN7_everything_EXPLORATORY,130363,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,6,2.994241180524368,2.994241180524368,2.994241180524368,1.0799839635989656,1.230794280562399,0.7714285714285715,0.6666666666666666,0.3548387096774194,1,6,1,bbab480f57db029c,tan030,-2.5258362206535225,0.4684049598708457,6,1,0.0,0.0,7.0,7.0,9.0,LEVEL_ONLY,2.352871453245913,True
GEN7_everything_EXPLORATORY,155921,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,6,1.6480080527015406,1.6346577774815125,1.6346577774815125,1.06857362894056,1.230794280562399,0.7714285714285715,0.6666666666666666,0.3548387096774194,1,6,1,bbab480f57db029c,tan030,-2.5258362206535225,-0.8911784431720102,6,1,0.0,0.0,7.0,7.0,9.0,UNCLASSIFIED,2.352871453245913,True
GEN7_everything_EXPLORATORY,196613,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,6,2.263709585900329,2.263709585900329,2.263709585900329,1.1994695403615625,1.230794280562399,-0.7142857142857143,0.6666666666666666,0.3548387096774194,1,6,1,bbab480f57db029c,tan030,-2.5258362206535225,-0.2621266347531935,6,1,0.0,0.0,7.0,7.0,9.0,UNCLASSIFIED,2.352871453245913,True
GEN7_everything_EXPLORATORY,262147,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,6,2.106935278884602,2.106935278884602,2.106935278884602,1.086082508496449,1.230794280562399,0.7714285714285715,0.6666666666666666,0.3548387096774194,1,6,1,bbab480f57db029c,tan030,-2.5258362206535225,-0.4189009417689205,6,1,0.0,0.0,7.0,7.0,9.0,UNCLASSIFIED,2.352871453245913,True
GEN7_everything_EXPLORATORY,104729,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,6,2.2525383974863704,2.2525383974863704,-2.2525383974863704,0.291473865548679,0.5421728653081718,0.7714285714285715,0.5789473684210527,0.5789473684210527,1,6,1,50844cd80f0e2891,tan020,0.18527460745636828,-2.0672637900300024,6,1,0.0,0.0,8.0,4.0,8.333333333333334,LEVEL_ONLY,2.214019820096497,True
GEN7_everything_EXPLORATORY,130363,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,6,1.9033265409942952,1.9033265409942952,-1.9033265409942952,0.5219840441892577,0.5421728653081718,-0.5428571428571429,0.40476190476190477,0.40476190476190477,1,6,1,50844cd80f0e2891,tan020,0.18527460745636828,-1.718051933537927,6,1,0.0,0.0,8.0,4.0,8.333333333333334,LEVEL_ONLY,2.214019820096497,True
GEN7_everything_EXPLORATORY,155921,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,6,2.298052568900388,2.298052568900388,-2.298052568900388,0.32085980534862507,0.5421728653081718,0.5797710356524484,0.5789473684210527,0.5789473684210527,1,6,1,50844cd80f0e2891,tan020,0.18527460745636828,-2.11277796144402,6,1,0.0,0.0,8.0,4.0,8.333333333333334,LEVEL_ONLY,2.214019820096497,True
GEN7_everything_EXPLORATORY,196613,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,6,2.331531328494227,2.331531328494227,-2.331531328494227,0.298608291171399,0.5421728653081718,0.7714285714285715,0.6857142857142857,0.6857142857142857,1,6,1,50844cd80f0e2891,tan020,0.18527460745636828,-2.146256721037859,6,1,0.0,0.0,8.0,4.0,8.333333333333334,LEVEL_ONLY,2.214019820096497,True
GEN7_everything_EXPLORATORY,262147,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,6,2.284650264607204,2.284650264607204,-2.284650264607204,0.25070115507771656,0.5421728653081718,0.7142857142857143,0.6857142857142857,0.6857142857142857,1,6,1,50844cd80f0e2891,tan020,0.18527460745636828,-2.0993756571508357,6,1,0.0,0.0,8.0,4.0,8.333333333333334,LEVEL_ONLY,2.214019820096497,True
GEN7_everything_EXPLORATORY,104729,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,23,2.203274339719803,2.11249163997754,-2.11249163997754,0.7322114179987074,1.0866782550997884,0.5021149122712689,0.5217391304347826,0.46153846153846156,1,23,2,a983f341ca863049,tan055,2.305955504944694,0.19346386496715368,4,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,2.19482066943086,True
GEN7_everything_EXPLORATORY,130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,23,1.827328727383883,1.725745070975822,-1.725745070975822,0.6614370434154001,1.0866782550997884,0.7569647771098585,0.5217391304347826,0.5106382978723404,1,23,2,a983f341ca863049,tan055,2.305955504944694,0.5802104339688726,4,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,2.19482066943086,True
GEN7_everything_EXPLORATORY,155921,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,23,2.6274371469960833,2.583650208368374,-2.583650208368374,0.7156185234545447,1.0866782550997884,0.7984284455955022,0.5106382978723404,0.5106382978723404,1,23,2,a983f341ca863049,tan055,2.305955504944694,-0.2776947034236794,4,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,2.19482066943086,True
GEN7_everything_EXPLORATORY,196613,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,23,1.7195289574186612,1.5747304661217607,-1.5747304661217607,0.7613044919815803,1.0866782550997884,0.7711231029342246,0.5217391304347826,0.5106382978723404,1,23,2,a983f341ca863049,tan055,2.305955504944694,0.7312250388229333,4,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,2.19482066943086,True
GEN7_everything_EXPLORATORY,262147,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,23,2.5965341756358686,2.5450734897012177,-2.5450734897012177,0.740367177504291,1.0866782550997884,0.7620213220471321,0.5217391304347826,0.4897959183673469,1,23,2,a983f341ca863049,tan055,2.305955504944694,-0.23911798475652352,4,1,0.0,0.0,3.0,3.0,9.0,LEVEL_ONLY,2.19482066943086,True
GEN7_everything_EXPLORATORY,104729,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,14,1.9034426775797555,1.9034426775797555,-1.9034426775797555,0.3835681729337617,0.5831519007357087,0.46373626373626364,0.6764705882352942,0.6764705882352942,14,1,1,f45ce5f8357cf48b,tan067,1.5046661880832726,-0.39877648949648314,1,1,0.0,0.0,3.0,3.0,8.5,SINGLE_BATCH,2.157730959911325,True
